lat,lon,genus,species,dbh,year_min,year_max,crown,height,common,location,ref,maintenance,maturity,planted,updated,health,structure,description,family,"ule_min, ule_max",address
-37.78234171,144.9683396,Acer,A. platanoides 'Crimson Sentry',2,,,,2,Upright Purple Norway Maple,,1667,,Young,,29/06/2016,,,,,20,"119 MCILWRAITH STREET, PRINCES HILL 3054"
-37.78243457,144.9683293,Acer,A. platanoides 'Crimson Sentry',2,,,,2,Upright Purple Norway Maple,,1668,,Young,,29/06/2016,,,,,20,"117 MCILWRAITH STREET, PRINCES HILL 3054"
-37.78258444,144.9683086,Acer,A. platanoides 'Crimson Sentry',2,,,,2,Upright Purple Norway Maple,,1669,,Young,,29/06/2016,,,,,20,"107 MCILWRAITH STREET, PRINCES HILL 3054"
-37.78265637,144.9682927,Acer,A. platanoides 'Crimson Sentry',2,,,,2,Upright Purple Norway Maple,,1670,,Young,,29/06/2016,,,,,20,"105 MCILWRAITH STREET, PRINCES HILL 3054"
-37.78272411,144.968574,Acer,A. platanoides 'Crimson Sentry',1,,,,2,Upright Purple Norway Maple,,1673,,Young,,29/06/2016,,,,,20,"98 MCILWRAITH STREET, PRINCES HILL 3054"
-37.78262253,144.9685829,Acer,A. platanoides 'Crimson Sentry',1,,,,2,Upright Purple Norway Maple,,1674,,Young,,29/06/2016,,,,,20,"102 MCILWRAITH STREET, PRINCES HILL 3054"
-37.78251332,144.9686004,Acer,A. platanoides 'Crimson Sentry',1,,,,2,Upright Purple Norway Maple,,1675,,Young,,29/06/2016,,,,,20,"108 MCILWRAITH STREET, PRINCES HILL 3054"
-37.78243696,144.968612,Acer,A. platanoides 'Crimson Sentry',1,,,,2,Upright Purple Norway Maple,,1676,,Young,,29/06/2016,,,,,20,"112 MCILWRAITH STREET, PRINCES HILL 3054"
-37.78235324,144.9686323,Acer,A. platanoides 'Crimson Sentry',1,,,,2,Upright Purple Norway Maple,,1677,,Young,,29/06/2016,,,,,20,"114 MCILWRAITH STREET, PRINCES HILL 3054"
-37.78224312,144.9686497,Acer,A. platanoides 'Crimson Sentry',1,,,,2,Upright Purple Norway Maple,,1678,,Young,,29/06/2016,,,,,20,"120 MCILWRAITH STREET, PRINCES HILL 3054"
-37.78219255,144.9686523,Acer,A. platanoides 'Crimson Sentry',1,,,,2,Upright Purple Norway Maple,,1679,,Young,,29/06/2016,,,,,20,"122 MCILWRAITH STREET, PRINCES HILL 3054"
-37.78209039,144.9686666,Acer,A. platanoides 'Crimson Sentry',1,,,,2,Upright Purple Norway Maple,,1680,,Young,,29/06/2016,,,,,20,"130 MCILWRAITH STREET, PRINCES HILL 3054"
-37.78196974,144.9686904,Acer,A. platanoides 'Crimson Sentry',1,,,,2,Upright Purple Norway Maple,,1681,,Young,,29/06/2016,,,,,20,"132 MCILWRAITH STREET, PRINCES HILL 3054"
-37.78190276,144.9686999,Acer,A. platanoides 'Crimson Sentry',1,,,,2,Upright Purple Norway Maple,,1682,,Young,,29/06/2016,,,,,20,"136 MCILWRAITH STREET, PRINCES HILL 3054"
-37.80060015,144.9782571,Acer,A. platanoides 'Crimson Sentry',6,,,,3,Upright Purple Norway Maple,,11094,,Semi-mature,,21/10/2016,,,,,20,"0 BRUNSWICK STREET, FITZROY 3065"
-37.80064115,144.9782332,Acer,A. platanoides 'Crimson Sentry',4,,,,3,Upright Purple Norway Maple,,11095,,Semi-mature,,21/10/2016,,,,,20,"226 BRUNSWICK STREET, FITZROY 3065"
-37.80067713,144.9785579,Acer,A. platanoides 'Crimson Sentry',5,,,,3,Upright Purple Norway Maple,,11096,,Semi-mature,,21/10/2016,,,,,20,"226 BRUNSWICK STREET, FITZROY 3065"
-37.80068613,144.9790789,Acer,A. platanoides 'Crimson Sentry',6,,,,5,Upright Purple Norway Maple,,11101,,Semi-mature,,21/10/2016,,,,,20,"0 BRUNSWICK STREET, FITZROY 3065"
-37.80074782,144.9790784,Acer,A. platanoides 'Crimson Sentry',6,,,,3,Upright Purple Norway Maple,,11102,,Semi-mature,,21/10/2016,,,,,20,"229 YOUNG STREET, FITZROY 3065"
-37.80072485,144.9794775,Acer,A. platanoides 'Crimson Sentry',3,,,,2,Upright Purple Norway Maple,,11103,,Young,,21/10/2016,,,,,20,"27 ST DAVID STREET, FITZROY 3065"
-37.8008638,144.980173,Acer,A. platanoides 'Crimson Sentry',6,,,,3,Upright Purple Norway Maple,,11104,,Semi-mature,,21/10/2016,,,,,20,"235 NAPIER STREET, FITZROY 3065"
-37.78157129,144.9849307,Liriodendron,L. tulipifera 'Fastigiata',10,,,,5,Upright Tulip Tree,,2819,,Semi-mature,,7/11/2016,,,,,20,"125 FERGIE STREET, FITZROY NORTH 3068"
-37.78671453,144.9871197,Fraxinus,F. pennsylvanica 'Urbdell',4,,,,3,Urbanite Ash,,4128,,Young,,14/11/2016,,,,,20,"19 ROWE STREET, FITZROY NORTH 3068"
-37.78535578,144.9862416,Fraxinus,F. pennsylvanica 'Urbdell',4,,,,4,Urbanite Ash,,4151,,Young,,14/11/2016,,,,,20,"97 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.78566936,144.9866837,Fraxinus,F. pennsylvanica 'Urbdell',8,,,,7,Urbanite Ash,,4156,,Semi-mature,,14/11/2016,,,,,20,"88 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.78590407,144.9868364,Fraxinus,F. pennsylvanica 'Urbdell',11,,,,8,Urbanite Ash,,4158,,Semi-mature,,14/11/2016,,,,,20,"80 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.78621904,144.9870543,Fraxinus,F. pennsylvanica 'Urbdell',12,,,,8,Urbanite Ash,,4161,,Semi-mature,,14/11/2016,,,,,20,"66 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.78633032,144.9871169,Fraxinus,F. pennsylvanica 'Urbdell',10,,,,8,Urbanite Ash,,4162,,Semi-mature,,14/11/2016,,,,,20,"64 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.78664045,144.9872767,Fraxinus,F. pennsylvanica 'Urbdell',4,,,,4,Urbanite Ash,,4164,,Semi-mature,,14/11/2016,,,,,20,"23 ROWE STREET, FITZROY NORTH 3068"
-37.78877174,144.9884296,Fraxinus,F. pennsylvanica 'Urbdell',3,,,,2,Urbanite Ash,,4232,,Young,,15/11/2016,,,,,20,"7 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.78773358,144.9877469,Fraxinus,F. pennsylvanica 'Urbdell',20,,,,8,Urbanite Ash,,4380,,Mature,,15/11/2016,,,,,20,"37 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.78764368,144.9876852,Fraxinus,F. pennsylvanica 'Urbdell',12,,,,7,Urbanite Ash,,4381,,Semi-mature,,15/11/2016,,,,,20,"39 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.78748734,144.9875781,Fraxinus,F. pennsylvanica 'Urbdell',10,,,,6,Urbanite Ash,,4382,,Semi-mature,,15/11/2016,,,,,20,"47 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.7870548,144.9872942,Fraxinus,F. pennsylvanica 'Urbdell',13,,,,8,Urbanite Ash,,4387,,Semi-mature,,15/11/2016,,,,,20,"57 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.7868205,144.9871875,Fraxinus,F. pennsylvanica 'Urbdell',12,,,,7,Urbanite Ash,,4389,,Semi-mature,,15/11/2016,,,,,20,"63 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.7867581,144.9873496,Fraxinus,F. pennsylvanica 'Urbdell',13,,,,7,Urbanite Ash,,4391,,Semi-mature,,15/11/2016,,,,,20,"54 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.78795924,144.9881929,Fraxinus,F. pennsylvanica 'Urbdell',13,,,,7,Urbanite Ash,,4402,,Semi-mature,,15/11/2016,,,,,20,"167 MCKEAN STREET, FITZROY NORTH 3068"
-37.78782221,144.9881036,Fraxinus,F. pennsylvanica 'Urbdell',11,,,,7,Urbanite Ash,,4403,,Semi-mature,,15/11/2016,,,,,"11, 20","28 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.7877353,144.988041,Fraxinus,F. pennsylvanica 'Urbdell',11,,,,7,Urbanite Ash,,4404,,Semi-mature,,15/11/2016,,,,,20,"30 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.78750433,144.987893,Fraxinus,F. pennsylvanica 'Urbdell',12,,,,8,Urbanite Ash,,4406,,Semi-mature,,15/11/2016,,,,,20,"38 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.78722671,144.9877114,Fraxinus,F. pennsylvanica 'Urbdell',6,,,,7,Urbanite Ash,,4408,,Semi-mature,,15/11/2016,,,,,20,"50 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.78701614,144.9875711,Fraxinus,F. pennsylvanica 'Urbdell',9,,,,8,Urbanite Ash,,4410,,Semi-mature,,15/11/2016,,,,,20,"54 DELBRIDGE STREET, FITZROY NORTH 3068"
-37.78368607,144.9877266,Fraxinus,F. pennsylvanica 'Urbdell',7,,,,5,Urbanite Ash,,4575,,Young,,16/11/2016,,,,,20,"231 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78358071,144.9877017,Fraxinus,F. pennsylvanica 'Urbdell',3,,,,2,Urbanite Ash,,4600,,Young,,16/11/2016,,,,,20,"231 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78337852,144.9877478,Fraxinus,F. pennsylvanica 'Urbdell',10,,,,4,Urbanite Ash,,4601,,Semi-mature,,16/11/2016,,,,,20,"231 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78309342,144.9877991,Fraxinus,F. pennsylvanica 'Urbdell',9,,,,5,Urbanite Ash,,4602,,Semi-mature,,16/11/2016,,,,,20,"19 BENNETT STREET, FITZROY NORTH 3068"
-37.78289842,144.9878275,Fraxinus,F. pennsylvanica 'Urbdell',10,,,,4,Urbanite Ash,,4604,,Semi-mature,,16/11/2016,,,,,20,"27 BENNETT STREET, FITZROY NORTH 3068"
-37.78250284,144.9878992,Fraxinus,F. pennsylvanica 'Urbdell',12,,,,6,Urbanite Ash,,4607,,Semi-mature,,16/11/2016,,,,,20,"45 BENNETT STREET, FITZROY NORTH 3068"
-37.78224511,144.9879446,Fraxinus,F. pennsylvanica 'Urbdell',12,,,,6,Urbanite Ash,,4608,,Semi-mature,,16/11/2016,,,,,20,"55 BENNETT STREET, FITZROY NORTH 3068"
-37.78156114,144.9880471,Fraxinus,F. pennsylvanica 'Urbdell',4,,,,3,Urbanite Ash,,4613,,Young,,16/11/2016,,,,,20,"87 BENNETT STREET, FITZROY NORTH 3068"
-37.78095763,144.9881189,Fraxinus,F. pennsylvanica 'Urbdell',12,,,,6,Urbanite Ash,,4666,,Semi-mature,,16/11/2016,,,,,20,"1 HOLDEN COURT, FITZROY NORTH 3068"
-37.81650949,145.0060559,Fraxinus,F. pennsylvanica 'Urbdell',8,,,,3,Urbanite Ash,,5224,,Semi-mature,,18/11/2016,,,,,"11, 20","345 HIGHETT STREET, RICHMOND 3121"
-37.81672771,145.0061539,Fraxinus,F. pennsylvanica 'Urbdell',14,,,,6,Urbanite Ash,,7310,,Semi-mature,,18/09/2016,,,,,20,"336 HIGHETT STREET, RICHMOND 3121"
-37.7990366,144.9778256,Fraxinus,F. pennsylvanica 'Urbdell',9,,,,5,Urbanite Ash,,10461,,Semi-mature,,18/10/2016,,,,,20,"76 VICTORIA STREET, FITZROY 3065"
-37.79900918,144.9775897,Fraxinus,F. pennsylvanica 'Urbdell',8,,,,4,Urbanite Ash,,10462,,Semi-mature,,18/10/2016,,,,,20,"76 VICTORIA STREET, FITZROY 3065"
-37.79898652,144.9773427,Fraxinus,F. pennsylvanica 'Urbdell',3,,,,2,Urbanite Ash,,10465,,Young,,18/10/2016,,,,,20,"76 VICTORIA STREET, FITZROY 3065"
-37.80075032,144.984833,Fraxinus,F. pennsylvanica 'Urbdell',10,,,,5,Urbanite Ash,,12864,,Mature,,17/11/2016,,,,,20,"20 BEDFORD STREET, COLLINGWOOD 3066"
-37.80084657,144.9848309,Fraxinus,F. pennsylvanica 'Urbdell',6,,,,5,Urbanite Ash,,12868,,Semi-mature,,17/11/2016,,,,,20,"5 OTTER STREET, COLLINGWOOD 3066"
-37.8007708,144.9850288,Fraxinus,F. pennsylvanica 'Urbdell',13,,,,5,Urbanite Ash,,12869,,Mature,,17/11/2016,,,,,20,"9 OTTER STREET, COLLINGWOOD 3066"
-37.80087665,144.9850837,Fraxinus,F. pennsylvanica 'Urbdell',14,,,,6,Urbanite Ash,,12870,,Mature,,17/11/2016,,,,,20,"9 OTTER STREET, COLLINGWOOD 3066"
-37.80089567,144.9852656,Fraxinus,F. pennsylvanica 'Urbdell',9,,,,5,Urbanite Ash,,12871,,Semi-mature,,17/11/2016,,,,,20,"15 OTTER STREET, COLLINGWOOD 3066"
-37.80092724,144.9855496,Fraxinus,F. pennsylvanica 'Urbdell',11,,,,6,Urbanite Ash,,12872,,Mature,,17/11/2016,,,,,20,"21 OTTER STREET, COLLINGWOOD 3066"
-37.80084338,144.9856934,Fraxinus,F. pennsylvanica 'Urbdell',4,,,,3,Urbanite Ash,,12873,,Young,,17/11/2016,,,,,"11, 20","13 PERRY STREET, COLLINGWOOD 3066"
-37.80095333,144.985765,Fraxinus,F. pennsylvanica 'Urbdell',10,,,,6,Urbanite Ash,,12874,,Mature,,17/11/2016,,,,,20,"27 OTTER STREET, COLLINGWOOD 3066"
-37.80090562,144.9862771,Fraxinus,F. pennsylvanica 'Urbdell',13,,,,6,Urbanite Ash,,12875,,Mature,,17/11/2016,,,,,"11, 20","34 OTTER STREET, COLLINGWOOD 3066"
-37.80101784,144.9863702,Fraxinus,F. pennsylvanica 'Urbdell',8,,,,5,Urbanite Ash,,12876,,Semi-mature,,17/11/2016,,,,,20,"45 OTTER STREET, COLLINGWOOD 3066"
-37.80107192,144.9868489,Fraxinus,F. pennsylvanica 'Urbdell',17,,,,7,Urbanite Ash,,12877,,Mature,,17/11/2016,,,,,20,"53 OTTER STREET, COLLINGWOOD 3066"
-37.81257685,145.0053062,Fraxinus,F. pennsylvanica 'Urbdell',14,,,,6,Urbanite Ash,,16588,,Semi-mature,,24/11/2016,,,,,20,"2 COLE STREET, RICHMOND 3121"
-37.81258134,145.0053574,Fraxinus,F. pennsylvanica 'Urbdell',6,,,,3,Urbanite Ash,,16589,,Young,,24/11/2016,,,,,20,"2 COLE STREET, RICHMOND 3121"
-37.78618539,145.0308967,Ulmus,U. minor 'Variegata',74,,,,14,Variegated Elm,,326,,Mature,,22/06/2016,,,,,"11, 20","7 ROEMER CRESCENT, ALPHINGTON 3078"
-37.78626847,145.0310326,Ulmus,U. minor 'Variegata',74,,,,15,Variegated Elm,,328,,Mature,,22/06/2016,,,,,"11, 20","5 ROEMER CRESCENT, ALPHINGTON 3078"
-37.78633214,145.0312373,Ulmus,U. minor 'Variegata',72,,,,14,Variegated Elm,,342,,Mature,,22/06/2016,,,,,"11, 20","5 ROEMER CRESCENT, ALPHINGTON 3078"
-37.78634882,145.0313467,Ulmus,U. minor 'Variegata',68,,,,12,Variegated Elm,,343,,Mature,,23/06/2016,,,,,"11, 20","3 ROEMER CRESCENT, ALPHINGTON 3078"
-37.78635363,145.0315347,Ulmus,U. minor 'Variegata',55,,,,15,Variegated Elm,,345,,Mature,,22/06/2016,,,,,20,"3 ROEMER CRESCENT, ALPHINGTON 3078"
-37.82215444,145.0139824,Pittosporum,P. crassifolium 'Variegatum',5,,,,2,Variegated Karo,,18676,,Semi-mature,,21/11/2016,,,,,20,"4 F R SMITH DRIVE, BURNLEY 3121"
-37.81529444,145.0066276,Pittosporum,P. eugenioides 'Variegatum',12,,,,4,Variegated Pittosporum,,5261,,Mature,,18/11/2016,,,,,"11, 20","142 KENT STREET, RICHMOND 3121"
-37.81535454,145.0071946,Pittosporum,P. eugenioides 'Variegatum',20,,,,5,Variegated Pittosporum,,5264,,Mature,,18/11/2016,,,,,"6, 10","152 KENT STREET, RICHMOND 3121"
-37.78809507,145.0058067,Pittosporum,P. eugenioides 'Variegatum',25,,,,4,Variegated Pittosporum,,7973,,Mature,,20/09/2016,,,,,"11, 20","14 THE ESPLANADE, CLIFTON HILL 3068"
-37.78809265,145.0057905,Pittosporum,P. eugenioides 'Variegatum',15,,,,4,Variegated Pittosporum,,7974,,Mature,,20/09/2016,,,,,"11, 20","14 THE ESPLANADE, CLIFTON HILL 3068"
-37.78956458,144.9956007,Pittosporum,P. eugenioides 'Variegatum',16,,,,5,Variegated Pittosporum,,8735,,Mature,,23/09/2016,,,,,"11, 20","5 GRANT STREET, CLIFTON HILL 3068"
-37.78938988,144.9956294,Pittosporum,P. eugenioides 'Variegatum',8,,,,3,Variegated Pittosporum,,8736,,Semi-mature,,23/09/2016,,,,,"6, 10","5 GRANT STREET, CLIFTON HILL 3068"
-37.79060295,144.996276,Pittosporum,P. eugenioides 'Variegatum',6,,,,3,Variegated Pittosporum,,8830,,Semi-mature,,23/09/2016,,,,,20,"33 RAMSDEN STREET, CLIFTON HILL 3068"
-37.79141926,145.002233,Pittosporum,P. eugenioides 'Variegatum',13,,,,6,Variegated Pittosporum,,9757,,Mature,,12/10/2016,,,,,"11, 20","101 FIELD STREET, CLIFTON HILL 3068"
-37.79144014,145.0022247,Pittosporum,P. eugenioides 'Variegatum',13,,,,6,Variegated Pittosporum,,9758,,Mature,,12/10/2016,,,,,"11, 20","99 FIELD STREET, CLIFTON HILL 3068"
-37.79160257,145.0021985,Pittosporum,P. eugenioides 'Variegatum',15,,,,7,Variegated Pittosporum,,9760,,Mature,,12/10/2016,,,,,"11, 20","93 FIELD STREET, CLIFTON HILL 3068"
-37.79147049,145.0021447,Pittosporum,P. eugenioides 'Variegatum',23,,,,6,Variegated Pittosporum,,9763,,Mature,,12/10/2016,,,,,"11, 20","177 RAMSDEN STREET, CLIFTON HILL 3068"
-37.79145964,145.0020472,Pittosporum,P. eugenioides 'Variegatum',16,,,,7,Variegated Pittosporum,,9764,,Mature,,12/10/2016,,,,,"11, 20","175 RAMSDEN STREET, CLIFTON HILL 3068"
-37.79150061,145.002018,Pittosporum,P. eugenioides 'Variegatum',14,,,,5,Variegated Pittosporum,,9765,,Mature,,12/10/2016,,,,,"11, 20","8 WILLIAM STREET, CLIFTON HILL 3068"
-37.79144438,145.0019302,Pittosporum,P. eugenioides 'Variegatum',15,,,,6,Variegated Pittosporum,,9766,,Mature,,12/10/2016,,,,,"11, 20","171 RAMSDEN STREET, CLIFTON HILL 3068"
-37.79148958,145.0019177,Pittosporum,P. eugenioides 'Variegatum',15,,,,6,Variegated Pittosporum,,9767,,Mature,,12/10/2016,,,,,"11, 20","12 WILLIAM STREET, CLIFTON HILL 3068"
-37.79142971,145.0018217,Pittosporum,P. eugenioides 'Variegatum',12,,,,7,Variegated Pittosporum,,9768,,Mature,,12/10/2016,,,,,"11, 20","167 RAMSDEN STREET, CLIFTON HILL 3068"
-37.79146939,145.0018118,Pittosporum,P. eugenioides 'Variegatum',12,,,,6,Variegated Pittosporum,,9769,,Mature,,12/10/2016,,,,,"11, 20","16 WILLIAM STREET, CLIFTON HILL 3068"
-37.79141884,145.0017522,Pittosporum,P. eugenioides 'Variegatum',16,,,,6,Variegated Pittosporum,,9770,,Mature,,12/10/2016,,,,,"11, 20","163 RAMSDEN STREET, CLIFTON HILL 3068"
-37.79294379,145.0013931,Pittosporum,P. eugenioides 'Variegatum',15,,,,6,Variegated Pittosporum,,9774,,Mature,,12/10/2016,,,,,"11, 20","187 ROSENEATH STREET, CLIFTON HILL 3068"
-37.79297631,145.0016289,Pittosporum,P. eugenioides 'Variegatum',8,,,,4,Variegated Pittosporum,,9775,,Semi-mature,,12/10/2016,,,,,"11, 20","195 ROSENEATH STREET, CLIFTON HILL 3068"
-37.79300557,145.0018586,Pittosporum,P. eugenioides 'Variegatum',12,,,,6,Variegated Pittosporum,,9777,,Mature,,12/10/2016,,,,,"11, 20","203 ROSENEATH STREET, CLIFTON HILL 3068"
-37.79303814,145.0019448,Pittosporum,P. eugenioides 'Variegatum',13,,,,6,Variegated Pittosporum,,9780,,Mature,,12/10/2016,,,,,"11, 20","57 FIELD STREET, CLIFTON HILL 3068"
-37.79294027,145.0017674,Pittosporum,P. eugenioides 'Variegatum',12,,,,6,Variegated Pittosporum,,9783,,Mature,,12/10/2016,,,,,0,"7 LOUISE STREET, CLIFTON HILL 3068"
-37.79294028,145.0017583,Pittosporum,P. eugenioides 'Variegatum',18,,,,7,Variegated Pittosporum,,9784,,Mature,,12/10/2016,,,,,"11, 20","7 LOUISE STREET, CLIFTON HILL 3068"
-37.79291202,145.0015518,Pittosporum,P. eugenioides 'Variegatum',16,,,,8,Variegated Pittosporum,,9786,,Mature,,12/10/2016,,,,,"11, 20","15 LOUISE STREET, CLIFTON HILL 3068"
-37.79289953,145.0014523,Pittosporum,P. eugenioides 'Variegatum',18,,,,6,Variegated Pittosporum,,9787,,Mature,,12/10/2016,,,,,"11, 20","19 LOUISE STREET, CLIFTON HILL 3068"
-37.79286369,145.0013039,Pittosporum,P. eugenioides 'Variegatum',14,,,,9,Variegated Pittosporum,,9788,,Mature,,12/10/2016,,,,,"11, 20","23 LOUISE STREET, CLIFTON HILL 3068"
-37.79283041,145.0013067,Pittosporum,P. eugenioides 'Variegatum',18,,,,7,Variegated Pittosporum,,9789,,Mature,,12/10/2016,,,,,"11, 20","23 LOUISE STREET, CLIFTON HILL 3068"
-37.79279998,145.0013151,Pittosporum,P. eugenioides 'Variegatum',12,,,,6,Variegated Pittosporum,,9790,,Mature,,12/10/2016,,,,,"6, 10","23 LOUISE STREET, CLIFTON HILL 3068"
-37.79276058,145.0013224,Pittosporum,P. eugenioides 'Variegatum',11,,,,6,Variegated Pittosporum,,9791,,Mature,,12/10/2016,,,,,"11, 20","23 LOUISE STREET, CLIFTON HILL 3068"
-37.7927544,145.0013236,Pittosporum,P. eugenioides 'Variegatum',11,,,,6,Variegated Pittosporum,,9792,,Mature,,12/10/2016,,,,,"11, 20","23 LOUISE STREET, CLIFTON HILL 3068"
-37.79272739,145.0013302,Pittosporum,P. eugenioides 'Variegatum',12,,,,6,Variegated Pittosporum,,9793,,Mature,,12/10/2016,,,,,"11, 20","23 LOUISE STREET, CLIFTON HILL 3068"
-37.79271541,145.001332,Pittosporum,P. eugenioides 'Variegatum',13,,,,7,Variegated Pittosporum,,9794,,Mature,,12/10/2016,,,,,"1, 5","23 LOUISE STREET, CLIFTON HILL 3068"
-37.79267496,145.0013424,Pittosporum,P. eugenioides 'Variegatum',12,,,,6,Variegated Pittosporum,,9795,,Mature,,12/10/2016,,,,,"11, 20","23 LOUISE STREET, CLIFTON HILL 3068"
-37.80421139,144.9752683,Pittosporum,P. eugenioides 'Variegatum',19,,,,5,Variegated Pittosporum,,10705,,Mature,,19/10/2016,,,,,"6, 10","4 FLEET STREET, FITZROY 3065"
-37.80431978,144.9751402,Pittosporum,P. eugenioides 'Variegatum',13,,,,4,Variegated Pittosporum,,10729,,Mature,,19/10/2016,,,,,0,"30 PALMER STREET, FITZROY 3065"
-37.8042958,144.9751926,Pittosporum,P. eugenioides 'Variegatum',7,,,,3,Variegated Pittosporum,,10732,,Semi-mature,,19/10/2016,,,,,"6, 10","30 PALMER STREET, FITZROY 3065"
-37.80430394,144.9752233,Pittosporum,P. eugenioides 'Variegatum',7,,,,3,Variegated Pittosporum,,10733,,Semi-mature,,19/10/2016,,,,,"6, 10","30 PALMER STREET, FITZROY 3065"
-37.80432612,144.9752581,Pittosporum,P. eugenioides 'Variegatum',9,,,,4,Variegated Pittosporum,,10734,,Semi-mature,,19/10/2016,,,,,"6, 10","30 PALMER STREET, FITZROY 3065"
-37.80432749,144.9752394,Pittosporum,P. eugenioides 'Variegatum',9,,,,5,Variegated Pittosporum,,10735,,Semi-mature,,19/10/2016,,,,,"1, 5","30 PALMER STREET, FITZROY 3065"
-37.80055884,144.9932926,Pittosporum,P. eugenioides 'Variegatum',18,,,,7,Variegated Pittosporum,,13875,,Mature,,14/11/2016,,,,,"11, 20","218 HODDLE STREET, ABBOTSFORD 3067"
-37.81512492,145.0051288,Pittosporum,P. eugenioides 'Variegatum',12,,,,4,Variegated Pittosporum,,16368,,Mature,,24/11/2016,,,,,"6, 10","110 KENT STREET, RICHMOND 3121"
-37.82716747,145.0101659,Pittosporum,P. eugenioides 'Variegatum',8,,,,4,Variegated Pittosporum,,18399,,Semi-mature,,18/11/2016,,,,,20,"512 SWAN STREET, RICHMOND 3121"
-37.82713986,145.0100727,Pittosporum,P. eugenioides 'Variegatum',9,,,,3,Variegated Pittosporum,,18402,,Semi-mature,,18/11/2016,,,,,"6, 10","512 SWAN STREET, RICHMOND 3121"
-37.82712483,145.0099537,Pittosporum,P. eugenioides 'Variegatum',9,,,,3,Variegated Pittosporum,,18405,,Semi-mature,,18/11/2016,,,,,"11, 20","512 SWAN STREET, RICHMOND 3121"
-37.82712309,145.0099045,Pittosporum,P. eugenioides 'Variegatum',13,,,,4,Variegated Pittosporum,,18406,,Semi-mature,,18/11/2016,,,,,"11, 20","512 SWAN STREET, RICHMOND 3121"
-37.82711845,145.0098016,Pittosporum,P. eugenioides 'Variegatum',15,,,,4,Variegated Pittosporum,,18408,,Semi-mature,,18/11/2016,,,,,"6, 10","512 SWAN STREET, RICHMOND 3121"
-37.82713502,145.0096149,Pittosporum,P. eugenioides 'Variegatum',4,,,,2,Variegated Pittosporum,,18411,,Young,,18/11/2016,,,,,"11, 20","512 SWAN STREET, RICHMOND 3121"
-37.82718171,145.009614,Pittosporum,P. eugenioides 'Variegatum',8,,,,2,Variegated Pittosporum,,18412,,Young,,18/11/2016,,,,,"11, 20","512 SWAN STREET, RICHMOND 3121"
-37.82724013,145.0096052,Pittosporum,P. eugenioides 'Variegatum',8,,,,2,Variegated Pittosporum,,18413,,Young,,18/11/2016,,,,,"11, 20","512 SWAN STREET, RICHMOND 3121"
-37.82097563,145.0130687,Pittosporum,P. eugenioides 'Variegatum',13,,,,5,Variegated Pittosporum,,18779,,Mature,,21/11/2016,,,,,"11, 20","12 WESTBANK TERRACE, RICHMOND 3121"
-37.83135267,145.0002835,Pittosporum,P. eugenioides 'Variegatum',9,,,,3,Variegated Pittosporum,,20000,,Semi-mature,,5/10/2016,,,,,"11, 20","347 MARY STREET, RICHMOND 3121"
-37.77608396,144.9802179,Lophostemon,L. confertus 'Variegatus',26,,,,8,Variegated Queensland Brush Box,,2032,,Mature,,24/08/2016,,,,,20,"23 MILLER STREET, FITZROY NORTH 3068"
-37.77599996,144.9802342,Lophostemon,L. confertus 'Variegatus',20,,,,5,Variegated Queensland Brush Box,,2033,,Mature,,24/08/2016,,,,,20,"23 MILLER STREET, FITZROY NORTH 3068"
-37.77575058,144.9804092,Lophostemon,L. confertus 'Variegatus',16,,,,5,Variegated Queensland Brush Box,,2039,,Semi-mature,,24/08/2016,,,,,20,"14 TAYLOR STREET, FITZROY NORTH 3068"
-37.77589401,144.9803806,Lophostemon,L. confertus 'Variegatus',26,,,,8,Variegated Queensland Brush Box,,2040,,Mature,,24/08/2016,,,,,20,"12 TAYLOR STREET, FITZROY NORTH 3068"
-37.78374802,145.0351407,Acacia,A. verniciflua,6,,,,2,Varnish Wattle,,241,,Young,,22/06/2016,,,,,"6, 10","2 ST GOTHARDS ROAD, ALPHINGTON 3078"
-37.78804343,145.0053544,Viburnum,V. tinus,12,,,,6,Vibernum,,7978,,Mature,,20/09/2016,,,,,"11, 20","14 THE ESPLANADE, CLIFTON HILL 3068"
-37.80442393,144.9790936,Viburnum,V. tinus,12,,,,4,Vibernum,,16410,,Mature,,24/11/2016,,,,,"6, 10","0 BRUNSWICK STREET, FITZROY 3065"
